"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school","height_clean","position","jersey","url","season","team_state","conference","division","height_ft","height_in","total_inches","primary_position","secondary_position","position_clean","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean","previous_school_clean"
458,"Charlotte","11831","Aanaya Harris","Senior","Omaha","Neb","Burke HS","Xavier","5'11""","Forward","24","https://www.charlotte49ers.com/sports/womens-basketball/roster/aanaya-harris/11831","2024-25","NC","C-USA","I",5,11,71,"FORWARD",,"FORWARD","Senior",0,"Burke HS","OMAHA, NEB","NE","USA","Xavier"
458,"Charlotte","11837","DeeDee Shephard","Graduate Student","Pontotoc","Mississippi","Pontotoc HS","UA Pine Bluff","5'8""","Guard","3","https://www.charlotte49ers.com/sports/womens-basketball/roster/deedee-shephard/11837","2024-25","NC","C-USA","I",5,8,68,"GUARD",,"GUARD","Graduate Student",0,"Pontotoc HS","PONTOTOC, MS","MS","USA","UA Pine Bluff"
458,"Charlotte","11835","Keanna Rembert","Redshirt Junior","Raleigh","NC.","Millbrook HS","Illinois","6'2""","Forward","31","https://www.charlotte49ers.com/sports/womens-basketball/roster/keanna-rembert/11835","2024-25","NC","C-USA","I",6,2,74,"FORWARD",,"FORWARD","Junior",1,"Millbrook HS","RALEIGH, NC","NC","USA","Illinois"
458,"Charlotte","11828","Alexis Andrews","Junior","Montgomery","Ala","Park Crossing HS","College of Charleston","5'8""","Guard","4","https://www.charlotte49ers.com/sports/womens-basketball/roster/alexis-andrews/11828","2024-25","NC","C-USA","I",5,8,68,"GUARD",,"GUARD","Junior",0,"Park Crossing HS","MONTGOMERY, ALA","AL","USA","College of Charleston"
458,"Charlotte","11832","Tena Ikidi","Senior","Bayelsa","Nigeria","Pasadena CC","Northern Colorado","6'3""","Forward","40","https://www.charlotte49ers.com/sports/womens-basketball/roster/tena-ikidi/11832","2024-25","NC","C-USA","I",6,3,75,"FORWARD",,"FORWARD","Senior",0,"Pasadena CC","BAYELSA, NIGERIA",,"NIGERIA","Northern Colorado"
458,"Charlotte","11841","Nia Young","Redshirt Junior","Raleigh","NC.","Leesville Road HS",,"6'0""","Guard","5","https://www.charlotte49ers.com/sports/womens-basketball/roster/nia-young/11841","2024-25","NC","C-USA","I",6,0,72,"GUARD",,"GUARD","Junior",1,"Leesville Road HS","RALEIGH, NC","NC","USA",
458,"Charlotte","11833","Jayla Kelly","Graduate Student","St. Louis","Missouri","Parkway Central","UCF","6'3""","Center","7","https://www.charlotte49ers.com/sports/womens-basketball/roster/jayla-kelly/11833","2024-25","NC","C-USA","I",6,3,75,"CENTER",,"CENTER","Graduate Student",0,"Parkway Central","ST LOUIS, MO","MO","USA","Central Florida"
459,"UNC Greensboro","5698","Kelly Boyle","Sophomore","Maple Grove","Minn","Hopkins Senior",,"5'6""","Guard","0","https://www.uncgspartans.com/sports/womens-basketball/roster/kelly-boyle/5698","2024-25","NC","SoCon","I",5,6,66,"GUARD",,"GUARD","Sophomore",0,"Hopkins Senior","MAPLE GROVE, MINN","MN","USA",
459,"UNC Greensboro","5702","Jayde Gamble","Senior","Holly Springs","NC.","Holly Springs","UNC Wilmington","5'6""","Guard","1","https://www.uncgspartans.com/sports/womens-basketball/roster/jayde-gamble/5702","2024-25","NC","SoCon","I",5,6,66,"GUARD",,"GUARD","Senior",0,"Holly Springs","HOLLY SPRINGS, NC","NC","USA","UNC Wilmington"
459,"UNC Greensboro","5707","Ayanna Jackson","Sophomore","Chicago","Ill","Example Academy","Sacramento State","6'0""","Forward","12","https://www.uncgspartans.com/sports/womens-basketball/roster/ayanna-jackson/5707","2024-25","NC","SoCon","I",6,0,72,"FORWARD",,"FORWARD","Sophomore",0,"Example Academy","CHICAGO, ILL","IL","USA","Sacramento State"
